"regulatoryGene" "targetGene" "weight"
"Agpat5" "Gm20719" 0.508699832894141
"Agpat5" "Gm20939" 0.508697957144528
"Agpat5" "Mamdc2" 0.508697275431469
"Agpat5" "Gm11295" 0.508694794163801
"Aldoc" "Gm20604" 0.508691698289916
"Aldoc" "Tceb3" 0.508689185660262
"Aldoc" "Trp53" 0.508687182456724
"Agpat5" "AY036118" 0.508685717540141
"Aldoc" "Snx8" 0.508684981724846
"Aldoc" "Gm3531" 0.508684846993667
"Agpat5" "Mamdc4" 0.508684741207237
"Aldoc" "Tbk1" 0.50868406403408
"Aldoc" "Phf10" 0.508682977567099
"Aldoc" "Efna2" 0.508676856648782
"Agpat5" "Baiap2" 0.508673752277449
"Agpat5" "Il17ra" 0.508670655542252
"Agpat5" "Gm13954" 0.508665072333576
"Agpat5" "Lrrc15" 0.508664775089483
"Agpat5" "Slc52a3" 0.508663741969704
"Aldoc" "Zcchc18" 0.508661588422582
"Agpat5" "Cbx1" 0.508655515982785
"Agpat5" "Eya1" 0.50865170378923
"Agpat5" "Wdr38" 0.508649036739007
"Agpat5" "Qsox1" 0.508644277115474
"Aldoc" "Gm11273" 0.508633973130171
"Agpat5" "Gm24336" 0.508632620153805
"Agpat5" "Oaz1" 0.508628746971054
"Aldoc" "Prpsap2" 0.508621790185784
"Aldoc" "Clrn3" 0.508617523373278
"Agpat5" "Gm11645" 0.50861244556783
"Aldoc" "Mt2" 0.508606365488765
"Aldoc" "Arpc3" 0.508605977607361
"Agpat5" "Mogat1" 0.508601186229713
"Aldoc" "Aldoa" 0.508601179833941
"Agpat5" "Tnik" 0.508597575087465
"Agpat5" "Chek1" 0.508592167659626
"Agpat5" "Flnc" 0.508591962264708
"Agpat5" "Fance" 0.508591370875683
"Aldoc" "Abi3bp" 0.508585413973504
"Agpat5" "Ywhag" 0.508585034502408
"Aldoc" "Ftx" 0.508581118073704
"Aldoc" "X4932438H23Rik" 0.508577315502986
"Aldoc" "Rprm" 0.50857333890307
"Aldoc" "Gm10409" 0.508572130951192
"Agpat5" "Gm12758" 0.508566873490802
"Agpat5" "Slc22a18" 0.508564702995936
"Aldoc" "Xrcc6bp1" 0.508564504601193
"Agpat5" "D830050J10Rik" 0.508552821971413
"Aldoc" "Mapk3" 0.508549563450601
"Aldoc" "Amy2a2" 0.508549453507046
"Aldoc" "Gad1" 0.508545861368898
"Aldoc" "Rnase4" 0.508544682846934
"Agpat5" "Dhx38" 0.50853854712208
"Aldoc" "Hist1h2bg" 0.508536848565555
"Agpat5" "Snora68" 0.508534726057422
"Aldoc" "Rab30" 0.508533040073252
"Agpat5" "Bcl2l15" 0.508531125100873
"Agpat5" "BC037032" 0.508530692139112
"Agpat5" "Lrrc8b" 0.508530324712684
"Aldoc" "Armc9" 0.508529910988068
"Aldoc" "Gda" 0.508517688186788
"Aldoc" "Cutal" 0.508517319872641
"Agpat5" "A330044P14Rik" 0.508515202782108
"Agpat5" "Gm14077" 0.508508381898374
"Aldoc" "Bend6" 0.508494999834357
"Agpat5" "Pik3cb" 0.508494778429722
"Aldoc" "Nos1ap" 0.508488793035623
"Aldoc" "Gdi1" 0.508485631659915
"Agpat5" "Gm13152" 0.508485598683878
"Aldoc" "RP23.224I23.1" 0.508479615844439
"Aldoc" "Btbd3" 0.508477829705809
"Aldoc" "Steap2" 0.508470934299486
"Aldoc" "Gm9824" 0.508465151322969
"Aldoc" "Slain1" 0.508458122547818
"Aldoc" "Fopnl" 0.508454449371104
"Aldoc" "Capn15" 0.508451323971944
"Aldoc" "A230059L01Rik" 0.508449817693354
"Agpat5" "RP23.100J17.8" 0.508446233619758
"Agpat5" "Gm23611" 0.508442572121187
"Aldoc" "Amn1" 0.508439890104078
"Aldoc" "Ighm" 0.508433917535087
"Agpat5" "Tma7.ps" 0.508433612387024
"Agpat5" "Myo19" 0.508425292228153
"Agpat5" "Dhx29" 0.508422780888955
"Aldoc" "Nudt11" 0.508421101361593
"Agpat5" "Kifc1" 0.508415190946031
"Agpat5" "Rbm45" 0.508404360008125
"Agpat5" "Trappc2l" 0.508403939149992
"Aldoc" "Plekha4" 0.508400538099864
"Aldoc" "Aldh7a1" 0.508386643408146
"Agpat5" "Rnf32" 0.508375871617355
"Aldoc" "Klhl8" 0.508372273421356
"Agpat5" "Alkbh6" 0.50837074041148
"Aldoc" "Kirrel" 0.508370488211911
"Aldoc" "Polg2" 0.508359388266137
"Agpat5" "Aqr" 0.508356974473856
"Agpat5" "Osgin1" 0.508348876695621
"Aldoc" "Tnfrsf26" 0.508346760108318
"Aldoc" "Cdh23" 0.50833991252633
"Aldoc" "Plch2" 0.508337085128232
"Agpat5" "Gm14648" 0.508333447893099
"Agpat5" "X3110021A11Rik" 0.508326994940556
"Agpat5" "X4632428C04Rik" 0.50832692097985
"Agpat5" "Mss51" 0.508319739076294
"Aldoc" "Uba6" 0.508310145538483
"Aldoc" "Tmem91" 0.508309130604908
"Agpat5" "Acsf2" 0.508304647864125
"Aldoc" "Gli3" 0.508304517917392
"Agpat5" "Zfp128" 0.508304461621551
"Aldoc" "Polr3d" 0.508304046326564
"Aldoc" "Gm17249" 0.508299102533021
"Aldoc" "Akap10" 0.508298039984202
"Agpat5" "Pold2" 0.508297643290659
"Agpat5" "Itsn2" 0.508297009545443
"Agpat5" "Sin3a" 0.508295613242601
"Agpat5" "Gm10576" 0.508295181036671
"Agpat5" "Carns1" 0.508294003578446
"Aldoc" "Inmt" 0.50829048063355
"Agpat5" "Naip3" 0.508288992100273
"Aldoc" "Alpl" 0.508287740956959
"Agpat5" "Fut1" 0.508281441416068
"Aldoc" "Zfp384" 0.508278560007952
"Aldoc" "Eif1a" 0.508276842723571
"Agpat5" "Pde12" 0.50827527700925
"Agpat5" "Rab6b" 0.508269824342787
"Agpat5" "Ppp4r1" 0.508266525592302
"Agpat5" "Ssx2ip" 0.508264760095603
"Aldoc" "Arl14ep" 0.508262865650961
"Aldoc" "Gm5148" 0.508257064728653
"Agpat5" "Tpm2" 0.508255765096361
"Agpat5" "Grb2" 0.508240134560382
"Agpat5" "Pkd2l2" 0.508239745713936
"Agpat5" "Dppa3" 0.508239220683298
"Agpat5" "Sp6" 0.508239070814384
"Aldoc" "Zfand2a" 0.508229237905791
"Aldoc" "Gpr110" 0.508221361619741
"Agpat5" "Gm14853" 0.508219268228296
"Aldoc" "S1pr3" 0.50821897922526
"Agpat5" "Ctrb1" 0.508217851118874
"Agpat5" "Malt1" 0.508215500830717
"Aldoc" "Nes" 0.50821303978806
"Aldoc" "Nus1" 0.508209998398358
"Agpat5" "Gm5138" 0.508209474507723
"Aldoc" "Upb1" 0.508208537064724
"Aldoc" "Tspear" 0.508208257353704
"Agpat5" "Barhl1" 0.508206613180961
"Aldoc" "Wnt4" 0.508205525823852
"Agpat5" "Paxip1" 0.508205002351592
"Agpat5" "Gm13594" 0.508197873909753
"Aldoc" "Ccrn4l" 0.508197095969677
"Aldoc" "Rpl9.ps7" 0.508195128709973
"Aldoc" "Gm26708" 0.508188587277167
"Agpat5" "Bptf" 0.508187983334096
"Aldoc" "Kcnk1" 0.508183067602193
"Aldoc" "Sppl3" 0.50818183776497
"Aldoc" "Tprn" 0.508174423060754
"Aldoc" "Nrg4" 0.508171926485204
"Aldoc" "Unc119" 0.508171600601852
"Agpat5" "Dhdds" 0.508171200403426
"Agpat5" "Ermard" 0.508167109272915
"Aldoc" "X4930425F17Rik" 0.508165839198895
"Aldoc" "Rpl41" 0.50815821359136
"Agpat5" "Anxa8" 0.50813864373784
"Aldoc" "Gm20632" 0.50813698709216
"Aldoc" "Xlr4c" 0.508124908599273
"Agpat5" "Gm15962" 0.508123707381852
"Agpat5" "Inpp5f" 0.508112778529402
"Agpat5" "Gm5822" 0.508103905074589
"Agpat5" "Rcc1" 0.50810366623632
"Agpat5" "Klra17" 0.508102549590492
"Agpat5" "Rnf145" 0.508095935900851
"Aldoc" "Luzp1" 0.508091754443274
"Aldoc" "Tmem44" 0.50809080317918
"Aldoc" "Commd2" 0.508088951078009
"Agpat5" "Fam169a" 0.508085859187112
"Aldoc" "Gm13461" 0.508084470242079
"Agpat5" "Amz2" 0.508083103487838
"Agpat5" "Gm6136" 0.508082806512881
"Agpat5" "Sirpb1a" 0.508076409655996
"Agpat5" "Rab8a" 0.508074539899567
"Aldoc" "Col5a1" 0.508072501138762
"Aldoc" "Pcdhb9" 0.508071882661916
"Aldoc" "Sun2" 0.508071812396498
"Agpat5" "Gm15834" 0.508065110691765
"Agpat5" "Cldn10" 0.508059639706312
"Aldoc" "Gm8825" 0.50805948564223
"Aldoc" "Ipp" 0.508059168687504
"Aldoc" "Trim30b.1" 0.508057354257923
"Agpat5" "Gm20444" 0.508056017497884
"Aldoc" "Fam89a" 0.508054155713484
"Agpat5" "Hsd17b4" 0.508052012365038
"Agpat5" "Cp" 0.508049312250683
"Aldoc" "Sp2" 0.508048879979148
"Aldoc" "Decr1" 0.508048788147245
"Agpat5" "Gemin8" 0.508046416653365
"Agpat5" "D630045J12Rik" 0.508045482947222
"Aldoc" "Anxa7" 0.508045184195079
"Aldoc" "Gm10226" 0.508040805599819
"Agpat5" "Gabpb2" 0.508035591327128
"Aldoc" "Ddx39b" 0.508035327307212
"Aldoc" "Slc44a4" 0.508030938387903
"Aldoc" "Apol8" 0.508029769015721
"Aldoc" "Myom3" 0.508029344228058
"Agpat5" "Qrich1" 0.508027969631258
"Aldoc" "Gm10483" 0.50802142849297
"Agpat5" "Rpl21.ps15" 0.508017585066923
"Agpat5" "Nedd8" 0.508009184636636
"Aldoc" "C030013D06Rik" 0.507999871932638
"Agpat5" "X4930404N11Rik" 0.507998709831127
"Aldoc" "Adamts16" 0.507998596420081
"Agpat5" "Ighv1.4" 0.507990063839314
"Aldoc" "B3galnt2" 0.507989226272161
"Agpat5" "Idi2" 0.507984053713336
"Aldoc" "Mfsd7c" 0.507983012486753
"Agpat5" "Hibadh" 0.507982765039962
"Aldoc" "Gm17196" 0.507976100894982
"Agpat5" "Gm5559" 0.507975137701471
"Aldoc" "Tnfrsf13c" 0.507970178977422
"Agpat5" "Mcc" 0.507969889867256
"Aldoc" "Siah1b" 0.507968120201165
"Agpat5" "Gm9790" 0.507968073021371
"Agpat5" "Slc26a5" 0.507967038316919
"Aldoc" "A130014A01Rik" 0.507963399357996
"Agpat5" "Stab1" 0.507956108108651
"Agpat5" "Fggy" 0.507951152422281
"Agpat5" "Comt" 0.507945593071684
"Agpat5" "Gm9826" 0.507940256977347
"Agpat5" "Gm17615" 0.507939851189889
"Aldoc" "A730017C20Rik" 0.507938284504667
"Aldoc" "Ift122" 0.507937885083408
"Aldoc" "Ighv1.14" 0.507936626592491
"Aldoc" "Ccdc91" 0.507933518345351
"Aldoc" "Bambi.ps1" 0.507929127800589
"Aldoc" "Hnrnpr" 0.507926557208157
"Agpat5" "Zbtb3" 0.50792335601802
"Aldoc" "Stox2" 0.507914878626482
"Agpat5" "Adck1" 0.507913835527079
"Aldoc" "Gm5269" 0.507900519069664
"Aldoc" "Gm11967" 0.507898763401127
"Aldoc" "Nutf2.ps1" 0.507895955608126
"Aldoc" "Gm16580" 0.507892059963965
"Aldoc" "Tmem175" 0.507890262868658
"Aldoc" "Taf6" 0.507880106582173
"Agpat5" "Sez6l2" 0.507870417753428
"Aldoc" "Tars2" 0.507868829727349
"Agpat5" "Rab42" 0.507865577854904
"Aldoc" "Gm6283" 0.507850075316512
"Aldoc" "RP23.2C22.2" 0.507848695250548
"Aldoc" "Rps3a3" 0.507845902844629
"Agpat5" "Lgals9" 0.507839746737753
"Aldoc" "Tram1" 0.507834714987282
"Aldoc" "Gm12341" 0.507833136037077
"Aldoc" "Gm16462" 0.507830881225
"Aldoc" "A430018G15Rik" 0.507817212964511
"Aldoc" "Tmem240" 0.507814771453674
"Agpat5" "Arntl2" 0.507814680936422
"Agpat5" "Rpl21.ps5" 0.507813837601014
"Agpat5" "Kifc5b" 0.507812116068964
"Agpat5" "Cldn1" 0.507809007060645
"Aldoc" "Ppif" 0.507806151228562
"Agpat5" "Rabl2" 0.507805361545982
"Aldoc" "Adam1b" 0.507804336780507
"Aldoc" "Il15" 0.507803598143006
"Agpat5" "Nfkbil1" 0.507802934111373
"Agpat5" "X1700011J10Rik" 0.507800799362507
"Agpat5" "Lrrc46" 0.507798785135715
"Agpat5" "Hist1h4b" 0.50779338276318
"Agpat5" "Bcorl1" 0.507792090958384
"Agpat5" "Scnn1b" 0.507790811140652
"Agpat5" "Tescl" 0.507786322530884
"Aldoc" "Hcrtr2" 0.507781909065694
"Agpat5" "Adora3.1" 0.507781031438213
"Aldoc" "Nhs" 0.507779712029439
"Agpat5" "Ncr1" 0.507778288885259
"Aldoc" "Rb1cc1" 0.50777749101295
"Agpat5" "Zfp626" 0.507774402425829
"Aldoc" "Lsg1" 0.507773830973781
"Aldoc" "Krt79" 0.507773693434115
"Aldoc" "Hectd1" 0.50777166772214
"Agpat5" "Ces1a" 0.507769858146679
"Aldoc" "X1700006J14Rik" 0.507765448879179
"Agpat5" "Ttc1" 0.507764641796488
"Aldoc" "Tnnt1" 0.507761679167204
"Aldoc" "Gm13528" 0.507759867943764
"Aldoc" "Mapt" 0.507756247636701
"Aldoc" "D8Ertd738e" 0.507752380923282
"Agpat5" "Fbp1" 0.507745477033294
"Aldoc" "Slc39a2" 0.507743154171914
"Aldoc" "E230001N04Rik" 0.507732614897461
"Agpat5" "Ogdhl" 0.507731777518441
"Agpat5" "Xpo1" 0.507726297058314
"Agpat5" "A430105I19Rik" 0.507723212846786
"Aldoc" "Coa6" 0.507720957603225
"Aldoc" "Bap1" 0.507720591364412
"Aldoc" "Gm13696" 0.507717839998152
"Aldoc" "Enpp1" 0.507710988029562
"Aldoc" "Aoc2" 0.507710242187373
"Agpat5" "Bri3bp" 0.507706348184613
"Agpat5" "Gm5617" 0.507704586488815
"Agpat5" "Mavs" 0.507701824807628
"Agpat5" "Nr4a3" 0.5077018046667
"Aldoc" "Gm14861" 0.507700762253405
"Agpat5" "Ulk1" 0.50769895480392
"Aldoc" "Gm4787" 0.507684535575214
"Aldoc" "Dnajc24" 0.507684421619442
"Agpat5" "Etfb" 0.50768421839103
"Aldoc" "Mrps35" 0.507679475949437
"Agpat5" "Gm11677" 0.507675510240567
"Agpat5" "Sptan1" 0.507674610528133
"Aldoc" "Gm12091" 0.507668982491599
"Agpat5" "Gm26516" 0.507668675586332
"Aldoc" "Scamp2" 0.507662618825804
"Aldoc" "X14.Sep" 0.507661224157347
"Aldoc" "C4b" 0.507660600273342
"Agpat5" "Smc5" 0.507660120812519
"Agpat5" "Tspan8" 0.507655953432677
"Agpat5" "Otc" 0.507654243796336
"Agpat5" "Atpaf1" 0.507651879408799
"Agpat5" "Peg12" 0.507651056570953
"Aldoc" "Art2b" 0.507649995931679
"Aldoc" "AI481877" 0.507646741919612
"Agpat5" "Fam124a" 0.507641201091289
"Agpat5" "Yjefn3" 0.507637981277137
"Agpat5" "Sntb1" 0.507637647051281
"Aldoc" "X2410080I02Rik" 0.507637510211767
"Aldoc" "Olfr558" 0.507636298660969
"Agpat5" "Rdh19" 0.50763261979844
"Agpat5" "X2510049J12Rik" 0.507627402682407
"Aldoc" "Odf2l" 0.507624369295341
"Aldoc" "Gm26522" 0.507620686954339
"Aldoc" "Gm14148" 0.507619595304035
"Agpat5" "Ighv2.5" 0.507615399988873
"Aldoc" "Ift88" 0.5076145717579
"Aldoc" "Tbc1d9b" 0.507614477581349
"Aldoc" "Gm21887" 0.507612419168752
"Agpat5" "AA414768" 0.507604636584745
"Agpat5" "Mdm1" 0.507599006275595
"Aldoc" "Ramp2" 0.507598912270338
"Agpat5" "Fam83f" 0.507590604834292
"Aldoc" "Gm20628" 0.507583391234971
"Aldoc" "Prrg3" 0.507581464294953
"Agpat5" "Dgka" 0.507578432171662
"Agpat5" "Nfil3" 0.507577233428655
"Agpat5" "Naaa" 0.507575713095701
"Aldoc" "Ugdh" 0.507571168687457
"Aldoc" "Gm12493" 0.507566989885434
"Aldoc" "Igsf9b" 0.507566609735885
"Agpat5" "Gfra3" 0.507563296887749
"Agpat5" "Cables1" 0.507558919536521
"Aldoc" "Ap3s1" 0.507555037740061
"Agpat5" "Gtf2ird2" 0.507551981379961
"Agpat5" "Gm11960" 0.507547753597428
"Agpat5" "Sirt2" 0.507547704853284
"Agpat5" "Ppp2r1a" 0.507544610550456
"Agpat5" "Ctnna3" 0.507544291416274
"Agpat5" "Pten" 0.507541143708919
"Aldoc" "Ccdc17" 0.507540363658393
"Agpat5" "Ighv1.78" 0.507540030209733
"Aldoc" "Gm7816" 0.507539065951941
"Aldoc" "Gm10257" 0.507535264006452
"Aldoc" "Tmem101" 0.507526363948169
"Agpat5" "X2210011C24Rik" 0.507526214250584
"Aldoc" "Lonrf3" 0.507518734873998
"Aldoc" "Adpgk" 0.507511825045154
"Aldoc" "Rps13.ps4" 0.50749199571195
"Aldoc" "Arl5b" 0.507491423935018
"Aldoc" "Nhsl1" 0.507490926893173
"Agpat5" "Lmna" 0.507484884460469
"Aldoc" "Gm16540" 0.507484558903794
"Aldoc" "Phax" 0.507477014613702
"Agpat5" "Gm13872" 0.50747517664921
"Agpat5" "Gm20435" 0.507474219974013
"Agpat5" "Gmppa" 0.507468048304343
"Aldoc" "Slc25a44" 0.507465825281746
"Agpat5" "Steap3" 0.507465254367045
"Aldoc" "X4930594M22Rik" 0.507456825266645
"Aldoc" "Gpr176" 0.507455931031637
"Aldoc" "Ccbe1" 0.507455907438301
"Aldoc" "Gm11687" 0.507455497408022
"Aldoc" "Gm15789" 0.507446356143267
"Aldoc" "Dnaja4" 0.507443113451855
"Aldoc" "Rps15.ps2" 0.507436346485459
"Aldoc" "Senp6" 0.507430963663462
"Agpat5" "Pip4k2b" 0.507426139168966
"Aldoc" "Gm10601" 0.507422320541254
"Agpat5" "Mroh8" 0.507421448428723
"Aldoc" "Fam57b" 0.507417942872446
"Aldoc" "Gng8" 0.507414541450083
"Aldoc" "Lsm12" 0.507412654469252
"Aldoc" "Rpl17.ps1" 0.5073897318861
"Aldoc" "C330007P06Rik" 0.507386604998434
"Aldoc" "Flii" 0.507379947327687
"Aldoc" "Orc2" 0.507379830612798
"Aldoc" "D430018E03Rik" 0.507374303558252
"Aldoc" "Sidt2" 0.507369794252967
"Agpat5" "Gclc" 0.507357875074983
"Agpat5" "Vimp" 0.507356031017909
"Agpat5" "Gm14326" 0.507354698536962
"Agpat5" "Cacng6" 0.507353032333749
"Agpat5" "Gm17300" 0.507348954881813
"Aldoc" "Wfdc2" 0.507348824601847
"Agpat5" "Pfkp" 0.507343167222541
"Aldoc" "Klhl28" 0.507334379230691
"Agpat5" "Mrs2" 0.507333873323924
"Agpat5" "Pde8b" 0.507333102472154
"Agpat5" "Hsf4" 0.507332829959527
"Aldoc" "Paip1" 0.507323999094326
"Aldoc" "Gm15479" 0.507323886645464
"Aldoc" "Myom1" 0.507323714260008
"Aldoc" "Supt16" 0.507322230983426
"Agpat5" "Rhbg" 0.50731770562475
"Aldoc" "Mbnl3" 0.507315134680944
"Agpat5" "Iah1" 0.507314946667274
"Agpat5" "Fut8" 0.50731348485953
"Agpat5" "Mpnd" 0.507312855222059
"Aldoc" "Aif1l" 0.507311966572065
"Agpat5" "Zfa.ps" 0.507309981247803
"Agpat5" "Gm8399" 0.507307133403438
"Aldoc" "Ighv1.15" 0.507297884462339
"Aldoc" "Arhgap5" 0.507296217060399
"Aldoc" "Gm16253" 0.507295011447119
"Agpat5" "Gm23238" 0.507294746249433
"Agpat5" "Bbs10" 0.507291885663191
"Agpat5" "Spata2" 0.507289007281436
"Aldoc" "Rps6ka5" 0.507272887122144
"Aldoc" "Elk1" 0.507271675747728
"Aldoc" "Zfp296" 0.507271450806192
"Aldoc" "Arhgef33" 0.507265553831978
"Agpat5" "Sh3bp4" 0.507260149762123
"Agpat5" "Hhip" 0.507259384506612
"Aldoc" "X3110040N11Rik" 0.507258994157322
"Aldoc" "Paox" 0.507256777817166
"Aldoc" "Gm13244" 0.507246168485437
"Aldoc" "Gm25360" 0.5072456012205
"Agpat5" "Rgs20" 0.507244694853513
"Aldoc" "Phlda2" 0.507244277210079
"Aldoc" "Mroh7" 0.5072384058779
"Aldoc" "Wnt2b" 0.507237129540338
"Agpat5" "Mup20" 0.507232893869503
"Agpat5" "Sycn" 0.507230434424809
"Agpat5" "Mdm2" 0.507226739201091
"Aldoc" "Ssh2" 0.5072252276603
"Agpat5" "Chpf" 0.507225211608016
"Aldoc" "Gm14301" 0.507222577132947
"Agpat5" "Ept1" 0.507221110432242
"Aldoc" "Smim3" 0.507220068127888
"Aldoc" "Ctbp1" 0.507219356019013
"Aldoc" "Acta1" 0.50721283937835
"Agpat5" "Cln8" 0.507212381732085
"Agpat5" "Ebf1" 0.507212302072427
"Agpat5" "Ano8" 0.507208684032134
"Agpat5" "F8a" 0.50720678377055
"Agpat5" "Txn1" 0.507205245367185
"Agpat5" "Ntng2" 0.507205016937495
"Aldoc" "Kcnn4" 0.50720255570369
"Aldoc" "Prss8" 0.507195948264209
"Aldoc" "Gm10052" 0.507187323797834
"Agpat5" "BC051077" 0.507178227270334
"Aldoc" "Atp5s" 0.507176065025527
"Aldoc" "Camp" 0.507168937990583
"Aldoc" "Gm11520" 0.507157299996497
"Aldoc" "Topbp1" 0.507157199030847
"Aldoc" "Gm15528" 0.507154761759819
"Aldoc" "Eif2d" 0.507145918371472
"Aldoc" "Lyar" 0.50714208519314
"Aldoc" "Suz12" 0.507140912377527
"Aldoc" "Vps28" 0.50714070591123
"Aldoc" "Spred1" 0.507134110293549
"Aldoc" "X5730596B20Rik" 0.507133530940784
"Aldoc" "Gm14057" 0.507132963650856
"Agpat5" "Tmem258" 0.507131432385495
"Aldoc" "Gm13056" 0.507129845101888
"Agpat5" "Zfp628" 0.507128339612126
"Agpat5" "Selrc1" 0.507127960055037
"Agpat5" "Pet100" 0.507127290653859
"Agpat5" "Mob1b" 0.507125992801175
"Aldoc" "Gm15433" 0.50712315480725
"Aldoc" "Tbx19" 0.507120434758633
"Agpat5" "Pdcd6" 0.507110065701294
"Agpat5" "Stx4a" 0.507108046176729
"Agpat5" "Gm4705" 0.507097246649741
"Aldoc" "X9030616G12Rik" 0.507095020298867
"Agpat5" "X5330426P16Rik" 0.507082683911912
"Agpat5" "Rnf214" 0.507082246288381
"Aldoc" "Efs" 0.507070828440151
"Aldoc" "Tmc7" 0.507066371609824
"Agpat5" "Ccdc169" 0.507065636521543
"Aldoc" "Lancl2" 0.507062116059983
"Agpat5" "Ankrd17" 0.507061229803079
"Agpat5" "X9430020K01Rik" 0.50706120310368
"Aldoc" "Chordc1" 0.507057063265306
"Aldoc" "Uchl1os" 0.50705578783
"Aldoc" "Prkacb" 0.507050076066374
"Agpat5" "Ndufc2" 0.507047344742286
"Agpat5" "Tpt1.ps3" 0.507045025220544
"Agpat5" "Zfand5" 0.507041821728899
"Aldoc" "Gpr81" 0.50703360998772
"Agpat5" "X4930529C04Rik" 0.507033361389292
"Aldoc" "Crk" 0.507032454409985
"Agpat5" "Osr1" 0.507029738799508
"Aldoc" "Atg5" 0.507025525733871
"Aldoc" "Gm24004" 0.507025328478192
"Aldoc" "Col20a1" 0.507022477313452
"Agpat5" "Gm3468" 0.507019045963693
"Aldoc" "Gm14681" 0.50701783847664
"Agpat5" "X1810010H24Rik" 0.507017011626549
"Agpat5" "Ndufa3" 0.507015727684207
"Agpat5" "Rps8.ps2" 0.507013682347323
"Agpat5" "RP24.570C10.6" 0.507012931432934
"Aldoc" "C2cd4d" 0.507012437792579
"Agpat5" "Ccdc55" 0.507006085600716
"Aldoc" "Ighv6.6" 0.507004246275572
"Agpat5" "Ell" 0.507003150193918
"Agpat5" "Lamtor2" 0.507001057659421
"Agpat5" "Gm4076" 0.506996832530502
"Aldoc" "Gm8893" 0.506993103267394
"Agpat5" "Synpo" 0.506991271740018
"Aldoc" "Tmem66" 0.506987056916771
"Aldoc" "Tbc1d14" 0.506984998357854
"Aldoc" "Fam193a" 0.506983443781216
"Agpat5" "X2900005J15Rik" 0.506980889762982
"Agpat5" "E130307A14Rik" 0.506978226262524
"Agpat5" "Furin" 0.506977581557862
"Aldoc" "Cxcl5" 0.506974954249965
"Aldoc" "Iqcc" 0.506972559024826
"Agpat5" "Lsm5" 0.506970364518356
"Agpat5" "Gm8927" 0.506966906147418
"Agpat5" "Kctd17" 0.506965773264909
"Aldoc" "Ap5z1" 0.506965341686364
"Aldoc" "Gm26587" 0.506946031591787
"Aldoc" "Nsg1" 0.506944812040054
"Agpat5" "Gad2" 0.506940979031659
"Aldoc" "Gm25228" 0.506927273256019
"Agpat5" "Fth1" 0.506926206844521
"Agpat5" "Zfp462" 0.506921023578077
"Agpat5" "Gm24727" 0.506918392378996
"Agpat5" "Bco2" 0.506916188252965
"Agpat5" "Gm19357" 0.506915284011393
"Agpat5" "BC030307" 0.506910487521904
"Agpat5" "X4930562F07Rik" 0.506906687881927
"Agpat5" "X4930432B10Rik" 0.506905016503853
"Agpat5" "Kcnd2" 0.50690356405725
"Aldoc" "Gm8837" 0.506902170266918
"Agpat5" "Rnf139" 0.506900307569255
"Agpat5" "Anxa9" 0.506897419865899
"Aldoc" "Crtac1" 0.50689738347788
"Aldoc" "Tmem215" 0.506890434805315
"Agpat5" "B4galnt2" 0.50687878153785
"Agpat5" "Gm15932" 0.506878245658572
"Aldoc" "Hmg20b" 0.506866627413797
"Agpat5" "Hspa14" 0.506864530002304
"Agpat5" "Gm6728" 0.506862176782962
"Aldoc" "Xlr4a" 0.506860462632035
"Aldoc" "Nol6" 0.506859331798905
"Agpat5" "Tm2d1" 0.50685758062424
"Aldoc" "Pbld2" 0.506839436998278
"Aldoc" "Tmem62" 0.506824353539038
"Agpat5" "Gas1" 0.506823631653171
"Agpat5" "Hoxa5" 0.506819742304744
"Aldoc" "Gm22460" 0.506818622314011
"Agpat5" "X5830444B04Rik" 0.506818484604709
"Aldoc" "Spred2" 0.50681694490808
"Aldoc" "Exoc4" 0.506815711619697
"Agpat5" "Ifitm1" 0.506813100618055
"Agpat5" "Acsl5" 0.506812754265015
"Aldoc" "X2010204K13Rik" 0.506810114633709
"Aldoc" "Gm23844" 0.506809144631638
"Agpat5" "Gm12217" 0.506807397855923
"Aldoc" "Tmem222" 0.506802789168386
"Agpat5" "Mcur1" 0.506802787382253
"Agpat5" "Gm26534" 0.506800982250948
"Aldoc" "Zc3h6" 0.50680026103324
"Aldoc" "Gm26531" 0.50679747013356
"Aldoc" "Chrna2" 0.50679398371378
"Agpat5" "Nlrp1a" 0.506792361393071
"Aldoc" "Rpp30" 0.506790523644915
"Agpat5" "Mndal" 0.506789653816624
"Agpat5" "Gm20695" 0.506783454323608
"Agpat5" "Gm10518" 0.506779461699619
"Agpat5" "Hibch" 0.506779005129793
"Aldoc" "Hoxb7" 0.506777879663093
"Agpat5" "Pole3" 0.506775327370843
"Aldoc" "Ap1s1" 0.506767765740406
"Aldoc" "Galnt2" 0.506767542061357
"Agpat5" "Pmm1" 0.50676732991195
"Agpat5" "Brix1" 0.506765240516782
"Aldoc" "X1110004E09Rik" 0.506763038265174
"Aldoc" "Brcc3" 0.506762822460413
"Aldoc" "Gm16251" 0.506762162726086
"Agpat5" "Gm15710" 0.506761804384366
"Agpat5" "Gm8835" 0.506760680144445
"Aldoc" "Gm15558" 0.50674748218706
"Agpat5" "Ube3a" 0.506740402737533
"Agpat5" "Fbxl14" 0.506739935974759
"Aldoc" "X1700019B03Rik" 0.506738916874494
"Aldoc" "Trim44" 0.506737722031299
"Aldoc" "Gm12574" 0.506737370989131
"Agpat5" "Rnf170" 0.506736800681598
"Aldoc" "Nacc1" 0.50673097688591
